StartDate,EndDate,1minusp,GLRTval
2022-01-01,2022-03-03,0.742207820756046,0.108195621512294
2022-01-06,2022-03-08,0.777601911768583,0.0797754743429095
2022-01-11,2022-03-13,0.820164309984802,0.0516805878966409
2022-01-16,2022-03-18,0.792229298500961,0.0693884410763417
2022-01-21,2022-03-23,0.391629262550142,0.733877367830644
2022-01-26,2022-03-28,0.337562221639591,0.919667764268695
2022-01-31,2022-04-02,0.327317568530055,0.959481418824168
2022-02-05,2022-04-07,0.15686709495432,2.00417037099848
2022-02-10,2022-04-12,0.184707670910649,1.75933349748996
2022-02-15,2022-04-17,0.846001926001569,0.0377222504465351
2022-02-20,2022-04-22,0.558570280707932,0.342185739366016
2022-02-25,2022-04-27,0.166009504634294,1.9186142540521
2022-03-02,2022-05-02,0.211091909299376,1.56392184593409
2022-03-07,2022-05-07,0.215214099665504,1.5360005414085
2022-03-12,2022-05-12,0.230995275050783,1.43472245404604
2022-03-17,2022-05-17,0.23581796937941,1.40542132227557
2022-03-22,2022-05-22,0.286513624110577,1.13593169932716
2022-03-27,2022-05-27,0.352959657269455,0.862788024061643
2022-04-01,2022-06-01,0.324988460443868,0.96876466806637
2022-04-06,2022-06-06,0.334960714694416,0.929623741522846
2022-04-11,2022-06-11,0.250638667797889,1.31974027900344
2022-04-16,2022-06-16,0.15294566633533,2.04262349696336
2022-04-21,2022-06-21,0.275915777272608,1.18709765039998
2022-04-26,2022-06-26,0.614056863607247,0.254309466344694
2022-05-01,2022-07-01,0.172579329977807,1.86039403403103
2022-05-06,2022-07-06,0.165413430938183,1.92402676603191
2022-05-11,2022-07-11,0.168337140198568,1.89768972693375
2022-05-16,2022-07-16,0.0596413830564472,3.54732900802196
2022-05-21,2022-07-21,0.196934049533416,1.66496679314693
2022-05-26,2022-07-26,0.161046299834738,1.96437398801223
2022-05-31,2022-07-31,0.115640137939349,2.47539840263627
2022-06-05,2022-08-05,0.0986530677010893,2.72718439153448
2022-06-10,2022-08-10,0.0991548005462835,2.71908564745019
2022-06-15,2022-08-15,0.0524451210182824,3.7615124130815
2022-06-20,2022-08-20,0.0919837086903644,2.83930994142489
2022-06-25,2022-08-25,0.0207481729428605,5.34782198374344
2022-06-30,2022-08-30,0.121707672093498,2.39520657088781
2022-07-05,2022-09-04,0.280107542590922,1.16656802570986
2022-07-10,2022-09-09,0.395721391853081,0.721289083002091
2022-07-15,2022-09-14,0.715363990565447,0.132978117403809
2022-07-20,2022-09-19,0.287349880759635,1.13199650674756
2022-07-25,2022-09-24,0.687519329382692,0.161783983902836
2022-07-30,2022-09-29,0.998010139517772,6.21965122604706e-06
2022-08-04,2022-10-04,0.884756130160687,0.021008379858614
2022-08-09,2022-10-09,0.535365612170319,0.384196954196682
2022-08-14,2022-10-14,0.896066355563843,0.0170647431125133
2022-08-19,2022-10-19,0.833989498938244,0.0439269940409304
2022-08-24,2022-10-24,0.511150012882253,0.431712156526316
2022-08-29,2022-10-29,0.357247917388622,0.847544495602619
2022-09-03,2022-11-03,0.097473770111559,2.74639837133381
2022-09-08,2022-11-08,0.0648844730193308,3.40791262574359
2022-09-13,2022-11-13,0.0414615717954909,4.15704936794305
2022-09-18,2022-11-18,0.293173178583538,1.10499197562866
2022-09-23,2022-11-23,0.274439847026123,1.19441976387023
2022-09-28,2022-11-28,0.15672941682261,2.00550186417904
2022-10-03,2022-12-03,0.113311346772642,2.50741940709904
2022-10-08,2022-12-08,0.0945925582276368,2.79442729243843
2022-10-13,2022-12-13,0.122543856618469,2.38450304234117
2022-10-18,2022-12-18,0.198683499902776,1.65202530779447
2022-10-23,2022-12-23,0.238486994317875,1.38951516136594
2022-10-28,2022-12-28,0.57343237978797,0.316973140853889
