StartDate,EndDate,1minusp,GLRTval
2022-01-01,2022-03-03,0.592769169029292,0.286040417805538
2022-01-06,2022-03-08,0.666164112905905,0.186121907633151
2022-01-11,2022-03-13,0.699167666013933,0.149339176864288
2022-01-16,2022-03-18,1,-8.4065732153249e-10
2022-01-21,2022-03-23,0.620914523813273,0.244584297546595
2022-01-26,2022-03-28,0.528326364654781,0.397609568127791
2022-01-31,2022-04-02,0.287168119525344,1.13285058620218
2022-02-05,2022-04-07,0.311233831818187,1.02543262627546
2022-02-10,2022-04-12,0.480616156094879,0.497464877154982
2022-02-15,2022-04-17,0.627110228107714,0.235999922004737
2022-02-20,2022-04-22,0.944827754548369,0.00478910400596533
2022-02-25,2022-04-27,0.0165367572094205,5.74488297509575
2022-03-02,2022-05-02,0.0212115625104825,5.30932587062924
2022-03-07,2022-05-07,0.032504226929748,4.57170355441576
2022-03-12,2022-05-12,0.00624533456705656,7.47811717380935
2022-03-17,2022-05-17,0.00628187730655794,7.46761338380975
2022-03-22,2022-05-22,0.00283927169760378,8.90797994191556
2022-03-27,2022-05-27,0.134956796609714,2.23453984153124
2022-04-01,2022-06-01,0.512377953996346,0.429207740811393
2022-04-06,2022-06-06,0.276604417457195,1.18369811164621
2022-04-11,2022-06-11,0.334921575841333,0.929774315803172
2022-04-16,2022-06-16,0.15645416533255,2.00816782640143
2022-04-21,2022-06-21,0.0632872713169605,3.44907258402097
2022-04-26,2022-06-26,0.680394848224362,0.169681697477756
2022-05-01,2022-07-01,0.433243539695801,0.614112580126601
2022-05-06,2022-07-06,0.472595101263432,0.515901825901636
2022-05-11,2022-07-11,0.503484455804291,0.447584119448038
2022-05-16,2022-07-16,0.62729921265935,0.235741058009097
2022-05-21,2022-07-21,0.109943068751264,2.5550394675459
2022-05-26,2022-07-26,0.229560449724082,1.4435827667298
2022-05-31,2022-07-31,0.256656540015403,1.28670243684553
2022-06-05,2022-08-05,0.324184605401611,0.971989092944455
2022-06-10,2022-08-10,0.351470331499518,0.868141510075304
2022-06-15,2022-08-15,0.435345683202587,0.608519782275835
2022-06-20,2022-08-20,0.481069400262022,0.496438065694207
2022-06-25,2022-08-25,0.353910754203748,0.859385349880938
2022-06-30,2022-08-30,0.687004637485423,0.162347199389416
2022-07-05,2022-09-04,0.573280489846759,0.317224371911749
2022-07-10,2022-09-09,0.479544138215077,0.499899832512881
2022-07-15,2022-09-14,0.396283584496894,0.719574292290957
2022-07-20,2022-09-19,0.364932707717619,0.820846765776196
2022-07-25,2022-09-24,0.818520486419779,0.0526465299994925
2022-07-30,2022-09-29,0.535381175732332,0.384167652569403
2022-08-04,2022-10-04,0.863993576209538,0.0293412082365876
2022-08-09,2022-10-09,0.633251701094877,0.227676962663367
2022-08-14,2022-10-14,0.777001171386825,0.080218760984053
2022-08-19,2022-10-19,0.988844407415316,0.00019549401548602
2022-08-24,2022-10-24,0.602273707358565,0.271580226812631
2022-08-29,2022-10-29,0.640663051468228,0.217876046680431
2022-09-03,2022-11-03,0.45536912536618,0.55725311737541
2022-09-08,2022-11-08,0.21743673712179,1.52120827260183
2022-09-13,2022-11-13,0.520600751581735,0.412702992665089
2022-09-18,2022-11-18,0.370700370301771,0.80131542356645
2022-09-23,2022-11-23,0.32800479796907,0.956759001892976
2022-09-28,2022-11-28,0.31885460455704,0.99363895918475
2022-10-03,2022-12-03,0.803135501367716,0.0621461259325429
2022-10-08,2022-12-08,0.47634106816414,0.507228538161741
2022-10-13,2022-12-13,0.420073608074567,0.650109290461018
2022-10-18,2022-12-18,0.53682684745001,0.381452610244651
2022-10-23,2022-12-23,0.409114449961586,0.68137267177886
2022-10-28,2022-12-28,0.341052550409598,0.906470823445289
