StartDate,EndDate,1minusp,GLRTval,GrangerTest
2022-01-01,2022-03-03,1,-12.2907010026623,0.677830679539414
2022-01-06,2022-03-08,1,-1.88610606318991,0.883381531015493
2022-01-11,2022-03-13,1,-1.43275943642985,0.673719757827269
2022-01-16,2022-03-18,1,-1.2393074805608,0.589456926470101
2022-01-21,2022-03-23,0.402746654131558,1.81889512903243,0.865787928262425
2022-01-26,2022-03-28,1,-6.48815793652051,0.807780778053089
2022-01-31,2022-04-02,1,-5.90674667875231,0.751325566430415
2022-02-05,2022-04-07,1,-6.77796581642585,0.712994232709228
2022-02-10,2022-04-12,1,-6.67922877554548,0.852032686485448
2022-02-15,2022-04-17,1,-1.36476409232699,0.974224281701186
2022-02-20,2022-04-22,0.409180977282259,1.78719546713052,0.862429346555281
2022-02-25,2022-04-27,0.198175819286444,3.23720133222213,0.0381282122725796
2022-03-02,2022-05-02,0.0161067253705487,8.25703673867133,0.0302303935131725
2022-03-07,2022-05-07,0.00736414763642879,9.82226393482151,0.0190363719219337
2022-03-12,2022-05-12,0.00347134016195516,11.3264290915296,0.00994923710339819
2022-03-17,2022-05-17,0.00950277608949668,9.3123426062331,0.0155262766214312
2022-03-22,2022-05-22,0.00511677629173812,10.5504613375023,0.00621370054453529
2022-03-27,2022-05-27,0.156262512281853,3.71243582993577,0.380066051809141
2022-04-01,2022-06-01,0.151063100599974,3.78011528937739,0.387468719393174
2022-04-06,2022-06-06,0.160660103476426,3.65692860833161,0.430656102091458
2022-04-11,2022-06-11,0.182910130836908,3.39752067017398,0.515882301388576
2022-04-16,2022-06-16,0.234074188194295,2.90423434061353,0.25670207966845
2022-04-21,2022-06-21,0.0161427208076557,8.25257210980845,0.557609320236488
2022-04-26,2022-06-26,0.126728199966227,4.13142128736027,0.376328080885406
2022-05-01,2022-07-01,0.28913369472491,2.48173217267308,0.509719459409971
2022-05-06,2022-07-06,1,-0.231538932408995,0.888434256331691
2022-05-11,2022-07-11,1,-1.20935142905381,0.881163997955855
2022-05-16,2022-07-16,1,-0.416594475751083,0.886334162224275
2022-05-21,2022-07-21,0.0581610311317123,5.68907943337854,0.239312352660376
2022-05-26,2022-07-26,0.179459214160006,3.4356146320726,0.40761858743062
2022-05-31,2022-07-31,0.149592231166701,3.79968429098815,0.392496885812535
2022-06-05,2022-08-05,0.201476799448415,3.20416208687649,0.377760723074062
2022-06-10,2022-08-10,0.388857436059364,1.88908498163241,0.662736623771776
2022-06-15,2022-08-15,1,-0.52577561559167,0.733273286395759
2022-06-20,2022-08-20,1,-0.0907485734596776,0.72716427906431
2022-06-25,2022-08-25,0.454820899214076,1.57570313124799,0.603225591866818
2022-06-30,2022-08-30,0.438000714330044,1.65106947543302,0.825750106825379
2022-07-05,2022-09-04,0.398886782005701,1.83815531345968,0.810697216666143
2022-07-10,2022-09-09,0.409166449150211,1.78726647918032,0.805000718448862
2022-07-15,2022-09-14,0.456526461834537,1.56821722769658,0.697902504176032
2022-07-20,2022-09-19,0.274884926942823,2.58280543273958,0.851741199245085
2022-07-25,2022-09-24,0.124910993952099,4.1603076873798,0.480836367137016
2022-07-30,2022-09-29,0,129.973465831934,0.438441743819297
2022-08-04,2022-10-04,0.237273842983476,2.87708069849123,0.45425543957585
2022-08-09,2022-10-09,1,-0.807473933689494,0.841305242516941
2022-08-14,2022-10-14,0.334179629263133,2.192153236819,0.966117619197593
2022-08-19,2022-10-19,0,155.506312815644,0.990518621968046
2022-08-24,2022-10-24,0.734056863224915,0.618337566069243,0.5906481762299
2022-08-29,2022-10-29,0.544056476797954,1.21740443974315,0.71070710470676
2022-09-03,2022-11-03,0.307563478090456,2.35814756045079,0.616801501941898
2022-09-08,2022-11-08,0.108734179990054,4.43769818190231,0.313242917150419
2022-09-13,2022-11-13,0.620277471197193,0.955176733735073,0.886182124677832
2022-09-18,2022-11-18,0.57123220655747,1.1199189710342,0.836790958766496
2022-09-23,2022-11-23,0.633689992252977,0.912390830680266,0.820144273123048
2022-09-28,2022-11-28,0.432197661999907,1.67774448891365,0.769633438182431
2022-10-03,2022-12-03,0.967669941692947,0.0657284383485717,0.961909105398982
2022-10-08,2022-12-08,0.737063018371716,0.61016376767617,0.828688040440922
2022-10-13,2022-12-13,0.636114673956113,0.904752853865119,0.828741245907909
2022-10-18,2022-12-18,1,-3.7176741174157,0.917619640732341
2022-10-23,2022-12-23,0.491063180419814,1.42236496487939,0.803474679193981
2022-10-28,2022-12-28,0.537392402661987,1.24205344022641,0.666435963694847
