StartDate,EndDate,1minusp,GLRTval,GrangerTest
2022-01-01,2022-03-03,0.110242841679205,4.41013938968575,0.190432743610435
2022-01-06,2022-03-08,0.278546691263134,2.55633916203308,0.224678251178861
2022-01-11,2022-03-13,0.270914394004708,2.61190479457497,0.184101668885069
2022-01-16,2022-03-18,0.188880303292757,3.33328356092613,0.143340734924124
2022-01-21,2022-03-23,0.215948311910891,3.06543239328568,0.369898096042408
2022-01-26,2022-03-28,0.171657695705703,3.52450585275407,0.257429456728303
2022-01-31,2022-04-02,0.0849094129177764,4.93234064233069,0.185682786352268
2022-02-05,2022-04-07,0.265189833487885,2.65461871333926,0.303501268436834
2022-02-10,2022-04-12,0.280910229398518,2.5394402580439,0.279390076621115
2022-02-15,2022-04-17,0.810916705846188,0.419179871266095,0.739594028962945
2022-02-20,2022-04-22,0.866568092916722,0.286429178103361,0.710738123766165
2022-02-25,2022-04-27,0.0238298540448861,7.47363222547531,0.0331565620960657
2022-03-02,2022-05-02,0.0217506150674323,7.65622648576976,0.0261603802762225
2022-03-07,2022-05-07,0.0296187091364798,7.03869810379945,0.0427457113202828
2022-03-12,2022-05-12,0.0149209965894249,8.40997178179876,0.0275451605838085
2022-03-17,2022-05-17,0.0129300804212349,8.69639773295594,0.0287731452277674
2022-03-22,2022-05-22,0.0347272225976227,6.72046277339786,0.0562365772844934
2022-03-27,2022-05-27,0.00772485702973613,9.72662392769422,0.0323187689799834
2022-04-01,2022-06-01,0.0144691622649742,8.47147126925205,0.0237734096393578
2022-04-06,2022-06-06,0.0271116712396274,7.21558194152104,0.0292759559389436
2022-04-11,2022-06-11,0.011326598944571,8.96120286084084,0.020023120916039
2022-04-16,2022-06-16,0.00483609829124809,10.6632940430592,0.0182816679606706
2022-04-21,2022-06-21,0.0572816926636249,5.71954841214917,0.031546255439141
2022-04-26,2022-06-26,0.105218778265824,4.50342698796433,0.118624435519647
2022-05-01,2022-07-01,0.583474874707595,1.07750777561941,0.612673883458166
2022-05-06,2022-07-06,1,-0.576856308140833,0.612523790010325
2022-05-11,2022-07-11,0.822589310857959,0.390596435215514,0.609067695643769
2022-05-16,2022-07-16,0.388136700546615,1.8927953608258,0.389646426805536
2022-05-21,2022-07-21,0.378776412377731,1.9416183778784,0.342881903999356
2022-05-26,2022-07-26,0.59674242855756,1.03253940327997,0.203447920023873
2022-05-31,2022-07-31,0.63924534089957,0.8949339064458,0.231372336508648
2022-06-05,2022-08-05,0.535306538251136,1.24983145495261,0.237159633502897
2022-06-10,2022-08-10,0.412505504316626,1.77101145899709,0.289100909140212
2022-06-15,2022-08-15,0.342783437697338,2.14131281638853,0.198548830418962
2022-06-20,2022-08-20,0.286939243866901,2.49696955895274,0.225135446149737
2022-06-25,2022-08-25,0.0997663691225269,4.60984827039275,0.146234261137668
2022-06-30,2022-08-30,1,-15.7374865980489,0.181617987284487
2022-07-05,2022-09-04,0.184718886145172,3.37784028783483,0.204108637527203
2022-07-10,2022-09-09,0.132860441606234,4.03691202580831,0.163433448274066
2022-07-15,2022-09-14,0.0128219443544232,8.71319434655612,0.0149378762512179
2022-07-20,2022-09-19,1,-16.1900084439379,0.47238716351958
2022-07-25,2022-09-24,0.425113866968532,1.71079644732717,0.437372241319957
2022-07-30,2022-09-29,0.0626177779545554,5.54141209662032,0.18088416383026
2022-08-04,2022-10-04,0.109627894572595,4.42132684865473,0.128657301841534
2022-08-09,2022-10-09,0.00213799603457532,12.2957726422332,0.00336507143642596
2022-08-14,2022-10-14,0.00214482178118336,12.2893976314988,0.00871935022928876
2022-08-19,2022-10-19,0.00334062750551301,11.4031932274758,0.00407138185315087
2022-08-24,2022-10-24,0,445.983949185719,0.00941959073123032
2022-08-29,2022-10-29,0,202.392235369773,0.164018945962729
2022-09-03,2022-11-03,1,-225.879548040958,0.45351084296509
2022-09-08,2022-11-08,1,-214.742093290532,0.491952713602567
2022-09-13,2022-11-13,1,-268.90166037083,0.294817278827936
2022-09-18,2022-11-18,1,-14.089002512858,0.769205257360293
2022-09-23,2022-11-23,1,-8.090678179219,0.817607945148015
2022-09-28,2022-11-28,1,-242.174682473267,0.502868359588201
2022-10-03,2022-12-03,1,-181.281789446185,0.423672053686897
2022-10-08,2022-12-08,1,-123.681218959405,0.394203237515798
2022-10-13,2022-12-13,1,-275.716922763902,0.569806889532492
2022-10-18,2022-12-18,1,-121.928633651731,0.610320213740533
2022-10-23,2022-12-23,1,-40.0363996530423,0.658131373409313
2022-10-28,2022-12-28,1,-208.930516766993,0.684368911895528
