StartDate,EndDate,1minusp,GLRTval
2022-01-01,2022-03-03,0.432326354092908,0.616565725615374
2022-01-06,2022-03-08,0.108371421295202,2.57781121321869
2022-01-11,2022-03-13,0.109529036160537,2.5610035482338
2022-01-16,2022-03-18,0.144050698537076,2.13414565353585
2022-01-21,2022-03-23,0.413689537533184,0.668172344312865
2022-01-26,2022-03-28,0.462595434223866,0.539607505955757
2022-01-31,2022-04-02,0.482539475756651,0.493118557214387
2022-02-05,2022-04-07,0.437500092964723,0.6028305066109
2022-02-10,2022-04-12,0.512435686729002,0.429090249806706
2022-02-15,2022-04-17,0.752418434097495,0.0995100110388591
2022-02-20,2022-04-22,0.42149915410488,0.646131555973454
2022-02-25,2022-04-27,0.000396065600725692,12.5506637202214
2022-03-02,2022-05-02,0.00014088988315164,14.4902096654117
2022-03-07,2022-05-07,4.8802137013193e-05,16.4940829819363
2022-03-12,2022-05-12,2.3761658175192e-05,17.8612003542945
2022-03-17,2022-05-17,4.3400221518497e-05,16.7165723227964
2022-03-22,2022-05-22,2.40692319336544e-05,17.8367268658023
2022-03-27,2022-05-27,0.0157300241587669,5.83280486325057
2022-04-01,2022-06-01,0.0146255523442138,5.96102302612988
2022-04-06,2022-06-06,0.0186090139946581,5.53788931102017
2022-04-11,2022-06-11,0.0195014485689549,5.45598126623329
2022-04-16,2022-06-16,0.0282904076697467,4.81028246904236
2022-04-21,2022-06-21,0.0324340251817078,4.57540779976415
2022-04-26,2022-06-26,0.350036563159178,0.873324589126952
2022-05-01,2022-07-01,0.591002047614577,0.288782100995519
2022-05-06,2022-07-06,0.877019646637285,0.0239470772082768
2022-05-11,2022-07-11,1,-0.133406568775683
2022-05-16,2022-07-16,0.701727260912554,0.146681255146177
2022-05-21,2022-07-21,0.36948082452553,0.80540983247937
2022-05-26,2022-07-26,0.979735124387043,0.00064521010642693
2022-05-31,2022-07-31,0.89917234647801,0.0160546506647989
2022-06-05,2022-08-05,0.805997553362872,0.0603157662921774
2022-06-10,2022-08-10,0.632417722036866,0.228796396378939
2022-06-15,2022-08-15,0.719816101434336,0.128668976032969
2022-06-20,2022-08-20,0.996283027623632,2.17020962764991e-05
2022-06-25,2022-08-25,0.676373613526807,0.174236733788291
2022-06-30,2022-08-30,0.571616884902067,0.319984625014456
2022-07-05,2022-09-04,0.836937595112109,0.0423586700366769
2022-07-10,2022-09-09,0.848160734639381,0.0366591221892918
2022-07-15,2022-09-14,0.801882155471153,0.0629568259101632
2022-07-20,2022-09-19,0.276227600550916,1.18555698480273
2022-07-25,2022-09-24,0.408565272534197,0.682971792788891
2022-07-30,2022-09-29,0.47922890575994,0.500617540752046
2022-08-04,2022-10-04,0.644448514012285,0.212971193219971
2022-08-09,2022-10-09,0.480165374359348,0.498487686457253
2022-08-14,2022-10-14,0.199832687300929,1.64359679304249
2022-08-19,2022-10-19,0.255502942542784,1.29296127088597
2022-08-24,2022-10-24,0.164632749067068,1.93114940492225
2022-08-29,2022-10-29,0.891098102080022,0.0187456756984261
2022-09-03,2022-11-03,0.247111751265858,1.33955901785919
2022-09-08,2022-11-08,0.290433272388554,1.11761182090535
2022-09-13,2022-11-13,0.550851993563427,0.3557930656049
2022-09-18,2022-11-18,0.696187611847194,0.152468323929099
2022-09-23,2022-11-23,0.697252786149577,0.151345569481606
2022-09-28,2022-11-28,0.507948892991893,0.438290130827198
2022-10-03,2022-12-03,0.566720321090342,0.328201014259861
2022-10-08,2022-12-08,0.956728562034061,0.00294407349153403
2022-10-13,2022-12-13,0.973909525771243,0.00106964252049124
2022-10-18,2022-12-18,0.996201165216114,2.26685619679756e-05
2022-10-23,2022-12-23,0.938039989630096,0.00604250795578309
2022-10-28,2022-12-28,0.812381770159978,0.0563371677098985
