StartDate,EndDate,1minusp,GLRTval,GrangerTest
2022-01-01,2022-03-03,1,-15.0444485125176,0.0401567923602991
2022-01-06,2022-03-08,1,-10.5792006962237,0.00368068616716496
2022-01-11,2022-03-13,0.0885890473868358,4.84749409534251,0.0123252732255376
2022-01-16,2022-03-18,0.00562231252211987,10.3620244378146,0.0839203834497375
2022-01-21,2022-03-23,0.0395453911142676,6.46061224940027,0.303700042347925
2022-01-26,2022-03-28,0.0917568195569864,4.77722693442607,0.478774675655961
2022-01-31,2022-04-02,0.131944758745093,4.05074387668864,0.563117066138629
2022-02-05,2022-04-07,0.171488718752044,3.52647558882239,0.578464829063534
2022-02-10,2022-04-12,0.375695259884336,1.95795388647792,0.836199278445045
2022-02-15,2022-04-17,0.390035191056618,1.88303662090146,0.893283672846505
2022-02-20,2022-04-22,0.238939177430858,2.86309249435024,0.907976850963176
2022-02-25,2022-04-27,0.032575437771459,6.84839343436656,0.236693742681055
2022-03-02,2022-05-02,0.00229735450750701,12.1519940643568,0.0164600910818701
2022-03-07,2022-05-07,1,-7.53986983272503,0.0272221710990382
2022-03-12,2022-05-12,1,-7.47676632434286,0.0766097936893706
2022-03-17,2022-05-17,1,-1.81293854446898,0.0911692064071335
2022-03-22,2022-05-22,0.0506033613546619,5.96747454992212,0.0872003260333511
2022-03-27,2022-05-27,0.235650594436777,2.89081020614924,0.122461137517888
2022-04-01,2022-06-01,0.0663358332308854,5.42605011347624,0.100789512014758
2022-04-06,2022-06-06,1,-7.29544907961645,0.0487115570647467
2022-04-11,2022-06-11,0.0030508857137963,11.5846466651083,0.0182462505824548
2022-04-16,2022-06-16,0.00154148758938888,12.9500147233339,0.0159884025734384
2022-04-21,2022-06-21,0.751966701019852,0.570126473142835,0.290897198170828
2022-04-26,2022-06-26,0.150699352782656,3.78493693619816,0.677140899093427
2022-05-01,2022-07-01,0.0276263731494956,7.17796882722098,0.166061057750381
2022-05-06,2022-07-06,0.0427070228058717,6.30678380749887,0.230218520964173
2022-05-11,2022-07-11,0.150926121865615,3.78192964212329,0.440772532402893
2022-05-16,2022-07-16,0.156563373781064,3.70858881336358,0.438867991338236
2022-05-21,2022-07-21,0.0245340925839082,7.41538318936128,0.165510202018154
2022-05-26,2022-07-26,0.0984166858325854,4.63708983566036,0.408949404690253
2022-05-31,2022-07-31,0.0232735765516608,7.52087323102521,0.2573286254695
2022-06-05,2022-08-05,0.0260828883786434,7.29295159468248,0.24965371444893
2022-06-10,2022-08-10,0.0592550770722586,5.65180762730944,0.451027442696034
2022-06-15,2022-08-15,0.067475952960608,5.39196799402413,0.435720405672912
2022-06-20,2022-08-20,0.0355020652647333,6.67632881544318,0.30486529145198
2022-06-25,2022-08-25,0.0638107631074073,5.5036668042334,0.398643241417847
2022-06-30,2022-08-30,0.101199910021506,4.58131482248945,0.522195993835517
2022-07-05,2022-09-04,0.151744718407913,3.77111130841786,0.524079548620927
2022-07-10,2022-09-09,0.255495189598154,2.72910339384021,0.598374849785364
2022-07-15,2022-09-14,0.403286992956383,1.81621365831359,0.879805718029776
2022-07-20,2022-09-19,0.848050254443879,0.329630765260561,0.992712581244429
2022-07-25,2022-09-24,0.248364928550284,2.78571225660414,0.876546522314202
2022-07-30,2022-09-29,0.272889946773252,2.59737338089352,0.848096105083101
2022-08-04,2022-10-04,0.192838179647446,3.2918077783869,0.755393874229465
2022-08-09,2022-10-09,0.0709657057035343,5.2911170737836,0.490109802698139
2022-08-14,2022-10-14,0.127866014259215,4.11354465380407,0.71817705076127
2022-08-19,2022-10-19,0.13035208564238,4.07503227681102,0.421670863444252
2022-08-24,2022-10-24,0.017189490645673,8.12691418175457,0.212631636084555
2022-08-29,2022-10-29,0.013761054726531,8.5718255955542,0.143786842362946
2022-09-03,2022-11-03,0.00288708208924027,11.6950178892156,0.0424188663989917
2022-09-08,2022-11-08,0.000956565117433694,13.9043233850738,0.0328841661919929
2022-09-13,2022-11-13,0.0103984250835253,9.13220183715711,0.142111883086315
2022-09-18,2022-11-18,0.00991724360863278,9.22696051665829,0.102585969692028
2022-09-23,2022-11-23,0.00988785181622165,9.23289672920527,0.109432918870003
2022-09-28,2022-11-28,0.00178436363606982,12.657386867435,0.0582985045812965
2022-10-03,2022-12-03,0.0881100262317284,4.85833789477573,0.649980730994879
2022-10-08,2022-12-08,0.0460836256081505,6.15459516991447,0.144762403079766
2022-10-13,2022-12-13,0.0232687657310902,7.52128668856531,0.109565160248223
2022-10-18,2022-12-18,0.0232640158746577,7.52169499052235,0.0708122535942718
2022-10-23,2022-12-23,0.0111658685608015,8.98978720708104,0.0591005145934216
2022-10-28,2022-12-28,0.11744486092249,4.28357264856746,0.58920417921238
