StartDate,EndDate,1minusp,GLRTval,GrangerTest
2022-01-01,2022-03-03,0.869833336063963,0.278907306855046,0.602707603755419
2022-01-06,2022-03-08,0.751515341384662,0.57132731129326,0.661750874779175
2022-01-11,2022-03-13,0.928050074162709,0.149339176849253,0.703548724045651
2022-01-16,2022-03-18,1,-0.00799575588393964,0.999993128117045
2022-01-21,2022-03-23,0.887284883984518,0.239178342510343,0.629506283839914
2022-01-26,2022-03-28,0.822352563292364,0.391172133532763,0.537286040012287
2022-01-31,2022-04-02,0.573251777430074,1.11286051325905,0.297339927242607
2022-02-05,2022-04-07,0.704692948605421,0.699986209870644,0.321313301863072
2022-02-10,2022-04-12,0.83914485406699,0.350743873125595,0.490950380293832
2022-02-15,2022-04-17,0.896283852873274,0.218996232191955,0.635867121370088
2022-02-20,2022-04-22,1,-0.0116196960786965,0.923947526011804
2022-02-25,2022-04-27,0.0633067255356496,5.51952741377505,0.00660635419864399
2022-03-02,2022-05-02,0.071219044894074,5.28399002372893,0.00734871373900635
2022-03-07,2022-05-07,0.113180713648462,4.35753900371714,0.010085078446868
2022-03-12,2022-05-12,0.0238928820719133,7.46834937132218,0.00423211042229697
2022-03-17,2022-05-17,0.0240020389729487,7.4592329900733,0.0059563905053264
2022-03-22,2022-05-22,0.011691552759349,8.89777736863309,0.00251964277659918
2022-03-27,2022-05-27,0.31167298223371,2.33160154943079,0.141286175713355
2022-04-01,2022-06-01,0.735766046567271,0.613686164593958,0.120184657376497
2022-04-06,2022-06-06,0.553424301185283,1.18326060015875,0.145011052366275
2022-04-11,2022-06-11,0.63843989414075,0.897455487954062,0.174171317815775
2022-04-16,2022-06-16,0.399577897158476,1.8346930923075,0.0907968842428394
2022-04-21,2022-06-21,0.210712229221751,3.11452383787349,0.0660747446638271
2022-04-26,2022-06-26,1,-0.401770542595983,0.686192677647928
2022-05-01,2022-07-01,0.744605948512673,0.589800257410673,0.442583171272623
2022-05-06,2022-07-06,0.786806587519402,0.479545639912033,0.481566797247433
2022-05-11,2022-07-11,0.806813597082146,0.429325239885543,0.512175501278899
2022-05-16,2022-07-16,1,-0.447566415561909,0.63639644384002
2022-05-21,2022-07-21,0.370764383964065,1.98437700356112,0.107840412630525
2022-05-26,2022-07-26,0.685306910778636,0.755776992259513,0.237914327431853
2022-05-31,2022-07-31,0.666641119137472,0.811006860272471,0.266530974771521
2022-06-05,2022-08-05,0.756676983367063,0.557637645723872,0.334370399715931
2022-06-10,2022-08-10,0.654559063062925,0.847586912403813,0.362770492699105
2022-06-15,2022-08-15,0.886191358243459,0.241644743477224,0.445734221919734
2022-06-20,2022-08-20,0.78605661105908,0.481452929796717,0.49218665420609
2022-06-25,2022-08-25,0.803270194365279,0.43812828096037,0.363625326555622
2022-06-30,2022-08-30,0.934671889785972,0.13511946259058,0.69189597820883
2022-07-05,2022-09-04,0.861044368649168,0.29921848869995,0.58258424418224
2022-07-10,2022-09-09,1,-0.0319882539101286,0.489666510886286
2022-07-15,2022-09-14,0.704586528703329,0.700288264655399,0.406896037807139
2022-07-20,2022-09-19,0.855500095565965,0.312138147884326,0.375152185818681
2022-07-25,2022-09-24,1,-0.616713337623821,0.82300231718278
2022-07-30,2022-09-29,1,-0.235822515793359,0.544571883122352
2022-08-04,2022-10-04,1,-0.528468701866927,0.867011519070657
2022-08-09,2022-10-09,1,-0.240969795187453,0.641589833309995
2022-08-14,2022-10-14,1,-0.390492451300872,0.782342018607305
2022-08-19,2022-10-19,1,-0.413357448396141,0.989732033081524
2022-08-24,2022-10-24,1,-0.137805640835381,0.613048469931514
2022-08-29,2022-10-29,0.910735277351635,0.187006017270903,0.648550336775758
2022-09-03,2022-11-03,0.762171935386344,0.54316622351547,0.465414650842909
2022-09-08,2022-11-08,0.471169698768103,1.50507391046364,0.218877665669635
2022-09-13,2022-11-13,1,-0.214754610995698,0.528670349069186
2022-09-18,2022-11-18,0.782675242764214,0.490074858454193,0.381291169781313
2022-09-23,2022-11-23,0.782082368392144,0.491590427117899,0.338173538504423
2022-09-28,2022-11-28,0.798484063026448,0.450080540331271,0.32899057704834
2022-10-03,2022-12-03,0.981086368109559,0.0381895648114892,0.821882176285477
2022-10-08,2022-12-08,0.783897799875854,0.486953248860374,0.486487795623925
2022-10-13,2022-12-13,0.729116434516709,0.63184368319429,0.429537611885933
2022-10-18,2022-12-18,0.834230336877118,0.362491462898163,0.546613155785618
2022-10-23,2022-12-23,0.97661767423441,0.0473200595945116,0.419577129280511
2022-10-28,2022-12-28,0.823838954837211,0.387560422665786,0.35114694469885
